date,region,cases,import_status
2020-04-22,HIDALGO,12.0,local
2020-04-23,HIDALGO,3.0,local
2020-04-24,HIDALGO,27.0,local
2020-04-25,HIDALGO,10.0,local
2020-04-26,HIDALGO,17.0,local
2020-04-27,HIDALGO,8.0,local
2020-04-28,HIDALGO,36.0,local
2020-04-29,HIDALGO,16.0,local
2020-04-30,HIDALGO,19.0,local
2020-05-01,HIDALGO,21.0,local
2020-05-02,HIDALGO,24.0,local
2020-05-03,HIDALGO,6.0,local
2020-05-04,HIDALGO,22.0,local
2020-05-05,HIDALGO,40.0,local
2020-05-06,HIDALGO,22.0,local
2020-05-07,HIDALGO,35.0,local
2020-05-08,HIDALGO,44.0,local
2020-05-09,HIDALGO,21.0,local
2020-05-10,HIDALGO,44.0,local
2020-05-11,HIDALGO,34.0,local
2020-05-12,HIDALGO,29.0,local
2020-05-13,HIDALGO,34.0,local
2020-05-14,HIDALGO,43.0,local
2020-05-15,HIDALGO,68.0,local
2020-05-16,HIDALGO,64.0,local
2020-05-17,HIDALGO,32.0,local
2020-05-18,HIDALGO,76.0,local
2020-05-19,HIDALGO,46.0,local
2020-05-20,HIDALGO,68.0,local
2020-04-01,JALISCO,-933.0,local
2020-04-02,JALISCO,6.0,local
2020-04-03,JALISCO,12.0,local
2020-04-04,JALISCO,2.0,local
2020-04-05,JALISCO,5.0,local
2020-04-06,JALISCO,3.0,local
2020-04-07,JALISCO,9.0,local
2020-04-08,JALISCO,4.0,local
2020-04-09,JALISCO,-2.0,local
2020-04-10,JALISCO,7.0,local
2020-04-11,JALISCO,6.0,local
2020-04-12,JALISCO,5.0,local
2020-04-13,JALISCO,3.0,local
2020-04-14,JALISCO,5.0,local
2020-04-15,JALISCO,12.0,local
2020-04-16,JALISCO,2.0,local
2020-04-17,JALISCO,9.0,local
2020-04-18,JALISCO,6.0,local
2020-04-19,JALISCO,2.0,local
2020-04-20,JALISCO,18.0,local
2020-04-21,JALISCO,10.0,local
2020-04-22,JALISCO,10.0,local
2020-04-23,JALISCO,19.0,local
2020-04-24,JALISCO,9.0,local
2020-04-25,JALISCO,8.0,local
2020-04-26,JALISCO,11.0,local
2020-04-27,JALISCO,21.0,local
2020-04-28,JALISCO,13.0,local
2020-04-29,JALISCO,10.0,local
2020-04-30,JALISCO,21.0,local
2020-05-01,JALISCO,28.0,local
2020-05-02,JALISCO,12.0,local
2020-05-03,JALISCO,30.0,local
2020-05-04,JALISCO,30.0,local
2020-05-05,JALISCO,22.0,local
2020-05-06,JALISCO,23.0,local
2020-05-07,JALISCO,16.0,local
2020-05-08,JALISCO,46.0,local
2020-05-09,JALISCO,38.0,local
2020-05-10,JALISCO,1.0,local
2020-05-11,JALISCO,43.0,local
2020-05-12,JALISCO,34.0,local
2020-05-13,JALISCO,29.0,local
2020-05-14,JALISCO,48.0,local
2020-05-15,JALISCO,20.0,local
2020-05-16,JALISCO,29.0,local
2020-05-17,JALISCO,49.0,local
2020-05-18,JALISCO,39.0,local
2020-05-19,JALISCO,35.0,local
2020-05-20,JALISCO,48.0,local
2020-04-01,MEXICO,-809.0,local
2020-04-02,MEXICO,2.0,local
2020-04-03,MEXICO,12.0,local
2020-04-04,MEXICO,17.0,local
2020-04-05,MEXICO,44.0,local
2020-04-06,MEXICO,69.0,local
2020-04-07,MEXICO,72.0,local
2020-04-08,MEXICO,50.0,local
2020-04-09,MEXICO,52.0,local
2020-04-10,MEXICO,91.0,local
2020-04-11,MEXICO,31.0,local
2020-04-12,MEXICO,55.0,local
2020-04-13,MEXICO,51.0,local
2020-04-14,MEXICO,55.0,local
2020-04-15,MEXICO,78.0,local
2020-04-16,MEXICO,66.0,local
2020-04-17,MEXICO,99.0,local
2020-04-18,MEXICO,69.0,local
2020-04-19,MEXICO,136.0,local
2020-04-20,MEXICO,51.0,local
2020-04-21,MEXICO,123.0,local
2020-04-22,MEXICO,212.0,local
2020-04-23,MEXICO,141.0,local
2020-04-24,MEXICO,258.0,local
2020-04-25,MEXICO,246.0,local
2020-04-26,MEXICO,117.0,local
2020-04-27,MEXICO,100.0,local
2020-04-28,MEXICO,267.0,local
2020-04-29,MEXICO,141.0,local
2020-04-30,MEXICO,267.0,local
2020-05-01,MEXICO,292.0,local
2020-05-02,MEXICO,193.0,local
2020-05-03,MEXICO,278.0,local
2020-05-04,MEXICO,309.0,local
2020-05-05,MEXICO,151.0,local
2020-05-06,MEXICO,308.0,local
2020-05-07,MEXICO,416.0,local
2020-05-08,MEXICO,341.0,local
2020-05-09,MEXICO,292.0,local
2020-05-10,MEXICO,278.0,local
2020-05-11,MEXICO,167.0,local
2020-05-12,MEXICO,385.0,local
2020-05-13,MEXICO,273.0,local
2020-05-14,MEXICO,442.0,local
2020-05-15,MEXICO,315.0,local
2020-05-16,MEXICO,322.0,local
2020-05-17,MEXICO,295.0,local
2020-05-18,MEXICO,369.0,local
2020-05-19,MEXICO,446.0,local
2020-05-20,MEXICO,344.0,local
2020-04-01,MICHOACAN,-9323.0,local
2020-04-02,MICHOACAN,0.0,local
2020-04-03,MICHOACAN,1.0,local
2020-04-04,MICHOACAN,3.0,local
2020-04-05,MICHOACAN,3.0,local
2020-04-06,MICHOACAN,4.0,local
2020-04-07,MICHOACAN,1.0,local
2020-04-08,MICHOACAN,1.0,local
2020-04-09,MICHOACAN,10.0,local
2020-04-10,MICHOACAN,0.0,local
2020-04-11,MICHOACAN,4.0,local
2020-04-12,MICHOACAN,11.0,local
2020-04-13,MICHOACAN,1.0,local
2020-04-14,MICHOACAN,6.0,local
2020-04-15,MICHOACAN,3.0,local
2020-04-16,MICHOACAN,14.0,local
2020-04-17,MICHOACAN,15.0,local
2020-04-18,MICHOACAN,8.0,local
2020-04-19,MICHOACAN,8.0,local
2020-04-20,MICHOACAN,12.0,local
2020-04-21,MICHOACAN,11.0,local
2020-04-22,MICHOACAN,6.0,local
2020-04-23,MICHOACAN,21.0,local
2020-04-24,MICHOACAN,11.0,local
2020-04-25,MICHOACAN,16.0,local
2020-04-26,MICHOACAN,11.0,local
2020-04-27,MICHOACAN,9.0,local
2020-04-28,MICHOACAN,37.0,local
2020-04-29,MICHOACAN,28.0,local
2020-04-30,MICHOACAN,35.0,local
2020-05-01,MICHOACAN,32.0,local
2020-05-02,MICHOACAN,21.0,local
2020-05-03,MICHOACAN,3.0,local
2020-05-04,MICHOACAN,6.0,local
2020-05-05,MICHOACAN,19.0,local
2020-05-06,MICHOACAN,29.0,local
2020-05-07,MICHOACAN,50.0,local
2020-05-08,MICHOACAN,31.0,local
2020-05-09,MICHOACAN,51.0,local
2020-05-10,MICHOACAN,14.0,local
2020-05-11,MICHOACAN,8.0,local
2020-05-12,MICHOACAN,33.0,local
2020-05-13,MICHOACAN,68.0,local
2020-05-14,MICHOACAN,40.0,local
2020-05-15,MICHOACAN,50.0,local
2020-05-16,MICHOACAN,92.0,local
2020-05-17,MICHOACAN,57.0,local
2020-05-18,MICHOACAN,17.0,local
2020-05-19,MICHOACAN,108.0,local
2020-05-20,MICHOACAN,52.0,local
2020-04-01,MORELOS,-1083.0,local
2020-04-02,MORELOS,0.0,local
2020-04-03,MORELOS,4.0,local
2020-04-04,MORELOS,2.0,local
2020-04-05,MORELOS,2.0,local
2020-04-06,MORELOS,2.0,local
2020-04-07,MORELOS,7.0,local
2020-04-08,MORELOS,1.0,local
2020-04-09,MORELOS,9.0,local
2020-04-10,MORELOS,0.0,local
2020-04-11,MORELOS,5.0,local
2020-04-12,MORELOS,5.0,local
2020-04-13,MORELOS,6.0,local
2020-04-14,MORELOS,4.0,local
2020-04-15,MORELOS,4.0,local
2020-04-16,MORELOS,3.0,local
2020-04-17,MORELOS,16.0,local
2020-04-18,MORELOS,5.0,local
2020-04-19,MORELOS,5.0,local
2020-04-20,MORELOS,4.0,local
2020-04-21,MORELOS,4.0,local
2020-04-22,MORELOS,7.0,local
2020-04-23,MORELOS,17.0,local
2020-04-24,MORELOS,23.0,local
2020-04-25,MORELOS,23.0,local
2020-04-26,MORELOS,21.0,local
2020-04-27,MORELOS,4.0,local
2020-04-28,MORELOS,50.0,local
2020-04-29,MORELOS,34.0,local
2020-04-30,MORELOS,46.0,local
2020-05-01,MORELOS,42.0,local
2020-05-02,MORELOS,51.0,local
2020-05-03,MORELOS,13.0,local
2020-05-04,MORELOS,71.0,local
2020-05-05,MORELOS,53.0,local
2020-05-06,MORELOS,58.0,local
2020-05-07,MORELOS,44.0,local
2020-05-08,MORELOS,57.0,local
2020-05-09,MORELOS,62.0,local
2020-05-10,MORELOS,28.0,local
2020-05-11,MORELOS,17.0,local
2020-05-12,MORELOS,54.0,local
2020-05-13,MORELOS,41.0,local
2020-05-14,MORELOS,64.0,local
2020-05-15,MORELOS,42.0,local
2020-05-16,MORELOS,10.0,local
2020-05-17,MORELOS,59.0,local
2020-05-18,MORELOS,7.0,local
2020-05-19,MORELOS,2.0,local
2020-05-20,MORELOS,16.0,local
